snapshot,year,province,vre_available_mw,load_deduction_mw,snapshot_weight_h,allocation,allocation_exponent
2025-06-21 05:00:00,2025,Shandong,4335.812720526153,457.3532095673643,1.0,vre_available,2.0
2025-06-21 06:00:00,2025,Shandong,3971.634646468069,383.7507895373038,1.0,vre_available,2.0
2025-06-21 07:00:00,2025,Shandong,9254.004914815327,2083.387971651717,1.0,vre_available,2.0
2025-06-21 08:00:00,2025,Shandong,19981.051357227872,9712.865458125467,1.0,vre_available,2.0
2025-06-21 09:00:00,2025,Shandong,32132.308365366298,25118.54927520142,1.0,vre_available,2.0
2025-06-21 10:00:00,2025,Shandong,46383.61989051744,52340.75451086342,1.0,vre_available,2.0
2025-06-21 11:00:00,2025,Shandong,54436.70389363307,72093.20664151352,1.0,vre_available,2.0
2025-06-21 12:00:00,2025,Shandong,59426.20592566479,85914.54766852954,1.0,vre_available,2.0
2025-06-21 13:00:00,2025,Shandong,61866.77410451132,93116.28556797515,1.0,vre_available,2.0
2025-06-21 14:00:00,2025,Shandong,59401.52923949022,85843.21058363501,1.0,vre_available,2.0
2025-06-21 15:00:00,2025,Shandong,53420.76759670484,69427.40756866607,1.0,vre_available,2.0
2025-06-21 16:00:00,2025,Shandong,40417.65680430304,39742.29699995605,1.0,vre_available,2.0
2025-06-21 17:00:00,2025,Shandong,28388.438240537398,19606.212378428863,1.0,vre_available,2.0
2025-06-21 18:00:00,2025,Shandong,13811.635583559877,4640.886241040423,1.0,vre_available,2.0
2025-06-21 19:00:00,2025,Shandong,7510.221357708745,1372.1960857874958,1.0,vre_available,2.0
2025-06-21 20:00:00,2025,Shandong,6926.718133391203,1167.2549695746661,1.0,vre_available,2.0
2025-06-21 21:00:00,2025,Shandong,7908.143603113837,1521.4573930111028,1.0,vre_available,2.0
2025-06-21 22:00:00,2025,Shandong,7533.416036605406,1380.6849956515266,1.0,vre_available,2.0
2025-06-21 23:00:00,2025,Shandong,6350.165354569839,981.0265684725006,1.0,vre_available,2.0
2025-06-22 00:00:00,2025,Shandong,5715.350982349929,794.6877388139225,1.0,vre_available,2.0
2025-06-22 01:00:00,2025,Shandong,5290.8531887764775,681.0235379221633,1.0,vre_available,2.0
2025-06-22 02:00:00,2025,Shandong,5006.747662803736,609.8487083620503,1.0,vre_available,2.0
2025-06-22 03:00:00,2025,Shandong,4674.8861552908975,531.6830059154006,1.0,vre_available,2.0
2025-06-22 04:00:00,2025,Shandong,4352.793224438645,460.9425229325605,1.0,vre_available,2.0
2025-06-22 05:00:00,2025,Shandong,4088.7685681685934,406.72021605890075,1.0,vre_available,2.0
2025-06-22 06:00:00,2025,Shandong,4565.549029110483,507.10363402393915,1.0,vre_available,2.0
2025-06-22 07:00:00,2025,Shandong,9303.691554695699,2105.8203022077646,1.0,vre_available,2.0
2025-06-22 08:00:00,2025,Shandong,17963.600531809814,7850.502901359418,1.0,vre_available,2.0
2025-06-22 09:00:00,2025,Shandong,27239.753724887378,18051.656231803816,1.0,vre_available,2.0
2025-06-22 10:00:00,2025,Shandong,37110.91809521922,33505.34529529863,1.0,vre_available,2.0
2025-06-22 11:00:00,2025,Shandong,44271.96586087189,47683.520775559715,1.0,vre_available,2.0
2025-06-22 12:00:00,2025,Shandong,47845.12726093862,55691.142688519954,1.0,vre_available,2.0
2025-06-22 13:00:00,2025,Shandong,49976.5615010691,60763.592924854864,1.0,vre_available,2.0
2025-06-22 14:00:00,2025,Shandong,46781.017868899726,53241.46963254638,1.0,vre_available,2.0
2025-06-22 15:00:00,2025,Shandong,44773.59288114355,48770.20631021889,1.0,vre_available,2.0
2025-06-22 16:00:00,2025,Shandong,33556.93207421781,27395.24561149887,1.0,vre_available,2.0
2025-06-22 17:00:00,2025,Shandong,21838.140668108128,11602.244653133936,1.0,vre_available,2.0
2025-06-22 18:00:00,2025,Shandong,11618.0987751123,3283.8312370843005,1.0,vre_available,2.0
2025-06-22 19:00:00,2025,Shandong,7062.177493807421,1213.3552058637777,1.0,vre_available,2.0
2025-06-22 20:00:00,2025,Shandong,5741.626704052882,802.011521031655,1.0,vre_available,2.0
2025-06-22 21:00:00,2025,Shandong,5925.684855010654,854.2555366797477,1.0,vre_available,2.0
2025-06-22 22:00:00,2025,Shandong,5939.935748812364,858.3693375190048,1.0,vre_available,2.0
2025-06-22 23:00:00,2025,Shandong,5487.149955338866,732.4944841937986,1.0,vre_available,2.0
2025-06-23 00:00:00,2025,Shandong,5029.1810738810345,615.3259712281947,1.0,vre_available,2.0
2025-06-23 01:00:00,2025,Shandong,5227.8617442984805,664.9039122031279,1.0,vre_available,2.0
2025-06-23 02:00:00,2025,Shandong,4997.501755472153,607.5983859380846,1.0,vre_available,2.0
2025-06-23 03:00:00,2025,Shandong,4512.481220941949,495.3834757407759,1.0,vre_available,2.0
2025-06-23 04:00:00,2025,Shandong,4038.587581230937,396.79821678750505,1.0,vre_available,2.0
2025-06-23 05:00:00,2025,Shandong,4242.481061726397,437.8753782232539,1.0,vre_available,2.0
2025-06-23 06:00:00,2025,Shandong,3526.0872012922327,302.48009273260806,1.0,vre_available,2.0
2025-06-23 07:00:00,2025,Shandong,5097.927771872191,632.2634210569768,1.0,vre_available,2.0
2025-06-23 08:00:00,2025,Shandong,6966.105064554809,1180.567277470244,1.0,vre_available,2.0
2025-06-23 09:00:00,2025,Shandong,8880.181973714818,1918.4674354858578,1.0,vre_available,2.0
2025-06-23 10:00:00,2025,Shandong,10916.461666298765,2899.1753866043778,1.0,vre_available,2.0
2025-06-23 11:00:00,2025,Shandong,13003.013589240978,4113.379067497483,1.0,vre_available,2.0
2025-06-23 12:00:00,2025,Shandong,15481.760483158727,5831.112082875692,1.0,vre_available,2.0
2025-06-23 13:00:00,2025,Shandong,15350.305135985345,5732.508753587621,1.0,vre_available,2.0
2025-06-23 14:00:00,2025,Shandong,15441.805578440635,5801.053370658506,1.0,vre_available,2.0
2025-06-23 15:00:00,2025,Shandong,15273.898254380747,5675.583106445475,1.0,vre_available,2.0
2025-06-23 16:00:00,2025,Shandong,14071.122853787172,4816.906434672617,1.0,vre_available,2.0
2025-06-23 17:00:00,2025,Shandong,12904.564729327034,4051.3281493959785,1.0,vre_available,2.0
2025-06-23 18:00:00,2025,Shandong,9816.575448100975,2344.3946329271184,1.0,vre_available,2.0
2025-06-23 19:00:00,2025,Shandong,8457.707563965178,1740.2675829359787,1.0,vre_available,2.0
2025-06-23 20:00:00,2025,Shandong,8577.997542208648,1790.1216118042516,1.0,vre_available,2.0
2025-06-23 21:00:00,2025,Shandong,8422.635230637043,1725.864461491845,1.0,vre_available,2.0
2025-06-23 22:00:00,2025,Shandong,7974.564119626972,1547.1221699093985,1.0,vre_available,2.0
2025-06-23 23:00:00,2025,Shandong,7560.2151626641935,1390.5256746752646,1.0,vre_available,2.0
2025-06-24 00:00:00,2025,Shandong,7558.174362758653,1389.7750606809423,1.0,vre_available,2.0
2025-06-24 01:00:00,2025,Shandong,7825.533315150989,1489.8364319930915,1.0,vre_available,2.0
2025-06-24 02:00:00,2025,Shandong,8092.305377506215,1593.1447156698712,1.0,vre_available,2.0
2025-06-24 03:00:00,2025,Shandong,8085.090240953903,1590.3050718980896,1.0,vre_available,2.0
2025-06-24 04:00:00,2025,Shandong,8250.188228781748,1655.916429395546,1.0,vre_available,2.0
2025-06-24 05:00:00,2025,Shandong,7971.029582715857,1545.7510232303239,1.0,vre_available,2.0
2025-06-24 06:00:00,2025,Shandong,6252.585524689662,951.1083238355731,1.0,vre_available,2.0
2025-06-24 07:00:00,2025,Shandong,10139.301488564335,2501.075341715543,1.0,vre_available,2.0
2025-06-24 08:00:00,2025,Shandong,18308.21233507314,8154.598483864711,1.0,vre_available,2.0
2025-06-24 09:00:00,2025,Shandong,28537.31336447088,19812.390040302835,1.0,vre_available,2.0
2025-06-24 10:00:00,2025,Shandong,37455.2190638327,34129.92891563061,1.0,vre_available,2.0
2025-06-24 11:00:00,2025,Shandong,43942.022982457725,46975.433288168075,1.0,vre_available,2.0
2025-06-24 12:00:00,2025,Shandong,48431.717954223575,57065.08253841878,1.0,vre_available,2.0
2025-06-24 13:00:00,2025,Shandong,51775.28923670891,65216.24180317862,1.0,vre_available,2.0
2025-06-24 14:00:00,2025,Shandong,49562.65046802265,59761.26021796186,1.0,vre_available,2.0
2025-06-24 15:00:00,2025,Shandong,43415.066456392655,45855.521943691885,1.0,vre_available,2.0
2025-06-24 16:00:00,2025,Shandong,36840.39908738762,33018.653079038784,1.0,vre_available,2.0
2025-06-24 17:00:00,2025,Shandong,26708.931100715017,17354.96396930753,1.0,vre_available,2.0
2025-06-24 18:00:00,2025,Shandong,14397.18649696759,5042.7328568562525,1.0,vre_available,2.0
2025-06-24 19:00:00,2025,Shandong,7020.315856358465,1199.0133132046308,1.0,vre_available,2.0
2025-06-24 20:00:00,2025,Shandong,4750.182720866001,548.948157711849,1.0,vre_available,2.0
2025-06-24 21:00:00,2025,Shandong,4869.060872349504,576.7679361514632,1.0,vre_available,2.0
2025-06-24 22:00:00,2025,Shandong,4755.325320105318,550.1373955414078,1.0,vre_available,2.0
2025-06-24 23:00:00,2025,Shandong,4370.432275124653,464.6858951117268,1.0,vre_available,2.0
2025-06-25 00:00:00,2025,Shandong,4059.821735622468,400.9817709411044,1.0,vre_available,2.0
2025-06-25 01:00:00,2025,Shandong,3978.729686519794,385.12310065982297,1.0,vre_available,2.0
2025-06-25 02:00:00,2025,Shandong,3903.2759384006204,370.6544423924951,1.0,vre_available,2.0
2025-06-25 03:00:00,2025,Shandong,3679.569400946315,329.3856676695772,1.0,vre_available,2.0
2025-06-25 04:00:00,2025,Shandong,3320.270223160962,268.1992518196057,1.0,vre_available,2.0
2025-06-25 05:00:00,2025,Shandong,2976.486904713365,215.53542151681245,1.0,vre_available,2.0
2025-06-25 06:00:00,2025,Shandong,3735.3179491630935,339.442213112016,1.0,vre_available,2.0
2025-06-25 07:00:00,2025,Shandong,7564.280693997976,1392.021596576903,1.0,vre_available,2.0
2025-06-25 08:00:00,2025,Shandong,16634.0401964309,6731.412332549551,1.0,vre_available,2.0
2025-06-25 09:00:00,2025,Shandong,26728.259631299105,17380.091693601666,1.0,vre_available,2.0
2025-06-25 10:00:00,2025,Shandong,36978.504887385716,33266.67508259658,1.0,vre_available,2.0
2025-06-25 11:00:00,2025,Shandong,42751.17614067863,44463.82655028274,1.0,vre_available,2.0
2025-06-25 12:00:00,2025,Shandong,47830.41112836178,55656.88916065521,1.0,vre_available,2.0
2025-06-25 13:00:00,2025,Shandong,54621.62204713434,72583.83096572004,1.0,vre_available,2.0
2025-06-25 14:00:00,2025,Shandong,53177.979425626385,68797.7704477943,1.0,vre_available,2.0
2025-06-25 15:00:00,2025,Shandong,42107.358702523336,43134.691944894694,1.0,vre_available,2.0
2025-06-25 16:00:00,2025,Shandong,35345.69168499494,30393.70686238881,1.0,vre_available,2.0
2025-06-25 17:00:00,2025,Shandong,23744.321167451755,13716.086543530064,1.0,vre_available,2.0
2025-06-25 18:00:00,2025,Shandong,11819.561658280905,3398.7047767943072,1.0,vre_available,2.0
2025-06-25 19:00:00,2025,Shandong,5805.520569156352,819.9606991047962,1.0,vre_available,2.0
2025-06-25 20:00:00,2025,Shandong,4177.176741724342,424.49873778577796,1.0,vre_available,2.0
2025-06-25 21:00:00,2025,Shandong,4569.198844309901,507.9147410085654,1.0,vre_available,2.0
2025-06-25 22:00:00,2025,Shandong,5347.087272807766,695.5770523805838,1.0,vre_available,2.0
2025-06-25 23:00:00,2025,Shandong,5960.500120369978,864.3230658135511,1.0,vre_available,2.0
2025-06-26 00:00:00,2025,Shandong,5938.901760740427,858.0705240487163,1.0,vre_available,2.0
2025-06-26 01:00:00,2025,Shandong,5563.836037135806,753.1116174390922,1.0,vre_available,2.0
2025-06-26 02:00:00,2025,Shandong,5164.523996234682,648.8903269073877,1.0,vre_available,2.0
2025-06-26 03:00:00,2025,Shandong,5187.752144233225,654.7403978580595,1.0,vre_available,2.0
2025-06-26 04:00:00,2025,Shandong,4846.445717120364,571.4225913508144,1.0,vre_available,2.0
2025-06-26 05:00:00,2025,Shandong,4585.253221797838,511.4902388992916,1.0,vre_available,2.0
2025-06-26 06:00:00,2025,Shandong,2700.631895990476,177.43589687110818,1.0,vre_available,2.0
2025-06-26 07:00:00,2025,Shandong,7530.589743847098,1379.6492137452253,1.0,vre_available,2.0
2025-06-26 08:00:00,2025,Shandong,15556.421803222882,5887.489171479135,1.0,vre_available,2.0
2025-06-26 09:00:00,2025,Shandong,24524.248750350882,14631.947220197355,1.0,vre_available,2.0
2025-06-26 10:00:00,2025,Shandong,35112.21589956455,29993.50206762151,1.0,vre_available,2.0
2025-06-26 11:00:00,2025,Shandong,42795.66568125575,44556.4183664831,1.0,vre_available,2.0
2025-06-26 12:00:00,2025,Shandong,47145.54828170739,54074.446447661336,1.0,vre_available,2.0
2025-06-26 13:00:00,2025,Shandong,43707.363015358744,46475.05485327424,1.0,vre_available,2.0
2025-06-26 14:00:00,2025,Shandong,38738.72556592697,36509.1194968527,1.0,vre_available,2.0
2025-06-26 15:00:00,2025,Shandong,29651.64593493958,21389.87822594818,1.0,vre_available,2.0
2025-06-26 16:00:00,2025,Shandong,19795.516876694364,9533.324869527058,1.0,vre_available,2.0
2025-06-26 17:00:00,2025,Shandong,13657.147624247486,4537.647010488498,1.0,vre_available,2.0
2025-06-26 18:00:00,2025,Shandong,7170.446364108861,1250.8438106868798,1.0,vre_available,2.0
2025-06-26 19:00:00,2025,Shandong,3059.2040634318746,227.68142229349084,1.0,vre_available,2.0
2025-06-26 20:00:00,2025,Shandong,2057.0429938073066,102.9431465179427,1.0,vre_available,2.0
2025-06-26 21:00:00,2025,Shandong,2904.720380129551,205.26710841766277,1.0,vre_available,2.0
2025-06-26 22:00:00,2025,Shandong,4057.783660070674,400.5792773994049,1.0,vre_available,2.0
2025-06-26 23:00:00,2025,Shandong,4372.87914067402,465.2063663732074,1.0,vre_available,2.0
2025-06-27 00:00:00,2025,Shandong,3846.181375698601,359.89036672116873,1.0,vre_available,2.0
2025-06-27 01:00:00,2025,Shandong,3228.411338128176,253.56448714865437,1.0,vre_available,2.0
2025-06-27 02:00:00,2025,Shandong,2548.898053074394,158.05769054031987,1.0,vre_available,2.0
2025-06-27 03:00:00,2025,Shandong,1936.1518437027853,91.19888506356689,1.0,vre_available,2.0
2025-06-27 04:00:00,2025,Shandong,1171.6597027548207,33.39747916066336,1.0,vre_available,2.0
2025-06-27 05:00:00,2025,Shandong,555.837608850231,7.516342435076275,1.0,vre_available,2.0
2025-06-27 06:00:00,2025,Shandong,57.029820614250916,0.07912518015938014,1.0,vre_available,2.0
2025-06-27 07:00:00,2025,Shandong,5181.361959200427,653.1283950720981,1.0,vre_available,2.0
2025-06-27 08:00:00,2025,Shandong,14663.937891969452,5231.327700022142,1.0,vre_available,2.0
2025-06-27 09:00:00,2025,Shandong,26354.9690996036,16898.016254235998,1.0,vre_available,2.0
2025-06-27 10:00:00,2025,Shandong,46499.74740389923,52603.166563835206,1.0,vre_available,2.0
2025-06-27 11:00:00,2025,Shandong,55382.94320656151,74621.29199241441,1.0,vre_available,2.0
2025-06-27 12:00:00,2025,Shandong,61192.334052003156,91097.13912768573,1.0,vre_available,2.0
2025-06-27 13:00:00,2025,Shandong,63843.21904483631,99160.85295808811,1.0,vre_available,2.0
2025-06-27 14:00:00,2025,Shandong,60944.551097095245,90360.88292158203,1.0,vre_available,2.0
2025-06-27 15:00:00,2025,Shandong,51924.199532539744,65591.9165847645,1.0,vre_available,2.0
2025-06-27 16:00:00,2025,Shandong,38905.70697434414,36824.53943404636,1.0,vre_available,2.0
2025-06-27 17:00:00,2025,Shandong,24471.11591064832,14568.614415278827,1.0,vre_available,2.0
2025-06-27 18:00:00,2025,Shandong,10466.987108238618,2665.34897466089,1.0,vre_available,2.0
2025-06-27 19:00:00,2025,Shandong,4316.847523944922,453.3609598342255,1.0,vre_available,2.0
2025-06-27 20:00:00,2025,Shandong,2403.6594529294593,140.5583258428399,1.0,vre_available,2.0
2025-06-27 21:00:00,2025,Shandong,2269.956279521759,125.35616169367064,1.0,vre_available,2.0
2025-06-27 22:00:00,2025,Shandong,2047.2818437328326,101.96848590403197,1.0,vre_available,2.0
2025-06-27 23:00:00,2025,Shandong,1865.1131194564907,84.62935964930935,1.0,vre_available,2.0
2025-06-28 00:00:00,2025,Shandong,1658.7901407015968,66.9412151483605,1.0,vre_available,2.0
2025-06-28 01:00:00,2025,Shandong,1525.3974110279155,56.60785655388836,1.0,vre_available,2.0
2025-06-28 02:00:00,2025,Shandong,1278.1835227262743,39.746338801839634,1.0,vre_available,2.0
2025-06-28 03:00:00,2025,Shandong,1126.139764902622,30.852850082020602,1.0,vre_available,2.0
2025-06-28 04:00:00,2025,Shandong,1024.0661633772515,25.5133057793371,1.0,vre_available,2.0
2025-06-28 05:00:00,2025,Shandong,1038.4836262102767,26.236748219102616,1.0,vre_available,2.0
2025-06-28 06:00:00,2025,Shandong,1989.8043341321618,96.32332059956437,1.0,vre_available,2.0
2025-06-28 07:00:00,2025,Shandong,5916.215676172062,851.5275362870406,1.0,vre_available,2.0
2025-06-28 08:00:00,2025,Shandong,14307.924432901173,4980.397154749014,1.0,vre_available,2.0
2025-06-28 09:00:00,2025,Shandong,24317.78578604587,14386.619509803199,1.0,vre_available,2.0
2025-06-28 10:00:00,2025,Shandong,39115.72388669207,37223.17760430418,1.0,vre_available,2.0
2025-06-28 11:00:00,2025,Shandong,49385.52656244564,59334.8813442708,1.0,vre_available,2.0
2025-06-28 12:00:00,2025,Shandong,55148.45511072279,73990.74542612719,1.0,vre_available,2.0
2025-06-28 13:00:00,2025,Shandong,58945.51311838729,84530.26022611353,1.0,vre_available,2.0
2025-06-28 14:00:00,2025,Shandong,56425.853602083436,77458.1243453924,1.0,vre_available,2.0
2025-06-28 15:00:00,2025,Shandong,43251.23887198541,45510.10152113702,1.0,vre_available,2.0
2025-06-28 16:00:00,2025,Shandong,32756.01753464001,26103.14829525806,1.0,vre_available,2.0
2025-06-28 17:00:00,2025,Shandong,21300.915106929308,11038.427863881023,1.0,vre_available,2.0
2025-06-28 18:00:00,2025,Shandong,13248.114354459067,4269.911140445594,1.0,vre_available,2.0
2025-06-28 19:00:00,2025,Shandong,7762.713263710883,1466.0128941544162,1.0,vre_available,2.0
2025-06-28 20:00:00,2025,Shandong,5615.183210584781,767.0762960895612,1.0,vre_available,2.0
2025-06-28 21:00:00,2025,Shandong,5555.090265217188,750.7458519091879,1.0,vre_available,2.0
2025-06-28 22:00:00,2025,Shandong,5064.016352473782,623.8797646420361,1.0,vre_available,2.0
2025-06-28 23:00:00,2025,Shandong,4484.472148340429,489.2528486545399,1.0,vre_available,2.0
2025-06-29 00:00:00,2025,Shandong,3858.585537078483,362.215445184897,1.0,vre_available,2.0
2025-06-29 01:00:00,2025,Shandong,3361.9717584362743,274.9785532343039,1.0,vre_available,2.0
2025-06-29 02:00:00,2025,Shandong,3151.3709965211106,241.60714208140163,1.0,vre_available,2.0
2025-06-29 03:00:00,2025,Shandong,3209.346077671832,250.57849919517443,1.0,vre_available,2.0
2025-06-29 04:00:00,2025,Shandong,3374.743870876132,277.0718058824605,1.0,vre_available,2.0
2025-06-29 05:00:00,2025,Shandong,3605.2373768874404,316.21206087042424,1.0,vre_available,2.0
2025-06-29 06:00:00,2025,Shandong,3848.521165776459,360.32837208760185,1.0,vre_available,2.0
2025-06-29 07:00:00,2025,Shandong,6891.756349856212,1155.501546173782,1.0,vre_available,2.0
2025-06-29 08:00:00,2025,Shandong,11607.66815132491,3277.9374960984155,1.0,vre_available,2.0
2025-06-29 09:00:00,2025,Shandong,18771.52356723884,8572.54447326291,1.0,vre_available,2.0
2025-06-29 10:00:00,2025,Shandong,27249.304435459453,18064.316872570867,1.0,vre_available,2.0
2025-06-29 11:00:00,2025,Shandong,34712.95990794769,29315.276463673166,1.0,vre_available,2.0
2025-06-29 12:00:00,2025,Shandong,38350.13087042193,35780.334921876696,1.0,vre_available,2.0
2025-06-29 13:00:00,2025,Shandong,45225.957071770696,49760.67159230986,1.0,vre_available,2.0
2025-06-29 14:00:00,2025,Shandong,43961.57870793575,47017.253988640165,1.0,vre_available,2.0
2025-06-29 15:00:00,2025,Shandong,38547.93361009557,36150.3832207691,1.0,vre_available,2.0
2025-06-29 16:00:00,2025,Shandong,31293.627568393847,23824.43006337419,1.0,vre_available,2.0
2025-06-29 17:00:00,2025,Shandong,22843.52969144537,12695.12908730765,1.0,vre_available,2.0
2025-06-29 18:00:00,2025,Shandong,12054.12194519595,3534.9384978178305,1.0,vre_available,2.0
2025-06-29 19:00:00,2025,Shandong,5930.513096828692,855.6481968521663,1.0,vre_available,2.0
2025-06-29 20:00:00,2025,Shandong,4481.820314168447,488.6743931420721,1.0,vre_available,2.0
2025-06-29 21:00:00,2025,Shandong,4773.400450074594,554.3275203386498,1.0,vre_available,2.0
2025-06-29 22:00:00,2025,Shandong,4957.395805745191,597.8853207989414,1.0,vre_available,2.0
2025-06-29 23:00:00,2025,Shandong,5090.984136369783,630.5422444959023,1.0,vre_available,2.0
2025-06-30 00:00:00,2025,Shandong,5108.349941079547,634.8512537903451,1.0,vre_available,2.0
2025-06-30 01:00:00,2025,Shandong,4925.176750409455,590.1390350201951,1.0,vre_available,2.0
2025-06-30 02:00:00,2025,Shandong,4687.855973978302,534.6372587969192,1.0,vre_available,2.0
2025-06-30 03:00:00,2025,Shandong,4355.025013992417,461.41531839142806,1.0,vre_available,2.0
2025-06-30 04:00:00,2025,Shandong,4083.9172374893724,405.75564021381985,1.0,vre_available,2.0
2025-06-30 05:00:00,2025,Shandong,3948.8166626766315,379.353977534621,1.0,vre_available,2.0
2025-06-30 06:00:00,2025,Shandong,2399.976304953648,140.1278984153442,1.0,vre_available,2.0
2025-06-30 07:00:00,2025,Shandong,5499.849496789642,735.8890000652439,1.0,vre_available,2.0
2025-06-30 08:00:00,2025,Shandong,11096.268921311925,2995.4677464566894,1.0,vre_available,2.0
2025-06-30 09:00:00,2025,Shandong,17296.465509759986,7278.22422727203,1.0,vre_available,2.0
2025-06-30 10:00:00,2025,Shandong,24794.272811035473,14955.930959769034,1.0,vre_available,2.0
2025-06-30 11:00:00,2025,Shandong,33868.62434466768,27906.528516825336,1.0,vre_available,2.0
2025-06-30 12:00:00,2025,Shandong,38633.59460577955,36311.22808276353,1.0,vre_available,2.0
2025-06-30 13:00:00,2025,Shandong,46142.16726932466,51797.24717058738,1.0,vre_available,2.0
2025-06-30 14:00:00,2025,Shandong,46854.670483708825,53409.249666543015,1.0,vre_available,2.0
2025-06-30 15:00:00,2025,Shandong,41076.73360664337,41048.99264081376,1.0,vre_available,2.0
2025-06-30 16:00:00,2025,Shandong,33069.2718512502,26604.797978220686,1.0,vre_available,2.0
2025-06-30 17:00:00,2025,Shandong,21637.25848749721,11389.775594888924,1.0,vre_available,2.0
2025-06-30 18:00:00,2025,Shandong,9893.859403193565,2381.4538505179853,1.0,vre_available,2.0
2025-06-30 19:00:00,2025,Shandong,3029.5867190684125,223.29421790785076,1.0,vre_available,2.0
2025-06-30 20:00:00,2025,Shandong,915.6932881600469,20.39908852437589,1.0,vre_available,2.0
2025-06-30 21:00:00,2025,Shandong,895.8664247281819,19.52527780138242,1.0,vre_available,2.0
2025-06-30 22:00:00,2025,Shandong,820.6225376439936,16.3831565578249,1.0,vre_available,2.0
2025-06-30 23:00:00,2025,Shandong,819.0788292922989,16.32157641195793,1.0,vre_available,2.0
2025-07-01 00:00:00,2025,Shandong,1001.8738846412344,24.419502581272432,1.0,vre_available,2.0
2025-07-01 01:00:00,2025,Shandong,1333.4759375427807,43.259457358318556,1.0,vre_available,2.0
2025-07-01 02:00:00,2025,Shandong,1797.3983942460554,78.595810985893,1.0,vre_available,2.0
2025-07-01 03:00:00,2025,Shandong,2080.025669069707,105.25629765879924,1.0,vre_available,2.0
2025-07-01 04:00:00,2025,Shandong,2278.177023066802,126.26577119057667,1.0,vre_available,2.0
2025-07-01 05:00:00,2025,Shandong,2372.1784172515418,136.90061569389883,1.0,vre_available,2.0
2025-07-01 06:00:00,2025,Shandong,3011.0083836623817,220.56400053240998,1.0,vre_available,2.0
2025-07-01 07:00:00,2025,Shandong,7692.266756628069,1439.525537869656,1.0,vre_available,2.0
2025-07-01 08:00:00,2025,Shandong,18416.784827674725,8251.603072918226,1.0,vre_available,2.0
2025-07-01 09:00:00,2025,Shandong,30481.306535981035,22603.61272210657,1.0,vre_available,2.0
2025-07-01 10:00:00,2025,Shandong,46597.331243325556,52824.18304257093,1.0,vre_available,2.0
2025-07-01 11:00:00,2025,Shandong,55124.66747918,73926.92913264246,1.0,vre_available,2.0
2025-07-01 12:00:00,2025,Shandong,61626.46851536967,92394.31786989754,1.0,vre_available,2.0
2025-07-01 13:00:00,2025,Shandong,67241.44630431003,109998.00109228678,1.0,vre_available,2.0
2025-07-01 14:00:00,2025,Shandong,62877.74326725513,96184.38956582434,1.0,vre_available,2.0
2025-07-01 15:00:00,2025,Shandong,53585.68819032895,69856.74185269882,1.0,vre_available,2.0
2025-07-01 16:00:00,2025,Shandong,43196.9615217392,45395.9490557505,1.0,vre_available,2.0
2025-07-01 17:00:00,2025,Shandong,27291.971709984027,18120.931792601867,1.0,vre_available,2.0
2025-07-01 18:00:00,2025,Shandong,11465.029513933116,3197.8718417108103,1.0,vre_available,2.0
2025-07-01 19:00:00,2025,Shandong,4333.984400326432,456.96757860774653,1.0,vre_available,2.0
2025-07-01 20:00:00,2025,Shandong,2373.219158650624,137.020766346868,1.0,vre_available,2.0
2025-07-01 21:00:00,2025,Shandong,2690.0736230056405,176.05121758537845,1.0,vre_available,2.0
2025-07-01 22:00:00,2025,Shandong,3103.16496651186,234.27202312052003,1.0,vre_available,2.0
2025-07-01 23:00:00,2025,Shandong,3431.431263645077,286.4582328140012,1.0,vre_available,2.0
2025-07-02 00:00:00,2025,Shandong,3533.0091741832002,303.66884047766695,1.0,vre_available,2.0
2025-07-02 01:00:00,2025,Shandong,3276.0940128869,261.109944787686,1.0,vre_available,2.0
2025-07-02 02:00:00,2025,Shandong,2954.4899930781294,212.36148202274927,1.0,vre_available,2.0
2025-07-02 03:00:00,2025,Shandong,2583.555001011354,162.38508017386187,1.0,vre_available,2.0
2025-07-02 04:00:00,2025,Shandong,2348.0902550055443,134.1344315510304,1.0,vre_available,2.0
2025-07-02 05:00:00,2025,Shandong,1952.684380019004,92.76300423652967,1.0,vre_available,2.0
2025-07-02 06:00:00,2025,Shandong,2208.7782317194387,118.69021809742014,1.0,vre_available,2.0
2025-07-02 07:00:00,2025,Shandong,6117.538365508841,910.4667794407384,1.0,vre_available,2.0
2025-07-02 08:00:00,2025,Shandong,13695.633962895576,4563.257554010793,1.0,vre_available,2.0
2025-07-02 09:00:00,2025,Shandong,21412.819902661984,11154.713734479968,1.0,vre_available,2.0
2025-07-02 10:00:00,2025,Shandong,34302.3933016403,28625.926053004598,1.0,vre_available,2.0
2025-07-02 11:00:00,2025,Shandong,38929.652677138234,36869.88295341741,1.0,vre_available,2.0
2025-07-02 12:00:00,2025,Shandong,44239.38894295486,47613.372066567434,1.0,vre_available,2.0
2025-07-02 13:00:00,2025,Shandong,43015.25237228041,45014.83383465437,1.0,vre_available,2.0
2025-07-02 14:00:00,2025,Shandong,38673.806226874294,36386.85621144308,1.0,vre_available,2.0
2025-07-02 15:00:00,2025,Shandong,33924.8543493256,27999.268441705965,1.0,vre_available,2.0
2025-07-02 16:00:00,2025,Shandong,25266.978025310673,15531.639657096493,1.0,vre_available,2.0
2025-07-02 17:00:00,2025,Shandong,17021.190547029415,7048.400411697348,1.0,vre_available,2.0
